Effective Date,Approved,Update Comment,Varh,Whe,Whr,Tipo,Modified On,Modified By,Approved On,Approved By,Created On,Created By
24/01/2025 100 CST.MX,true, ,"105,408.82","368,181.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 200 CST.MX,true, ,"110,685.19","322,744.75",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 300 CST.MX,true, ,"220,639.25","532,326.74",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 400 CST.MX,true, ,"64,212.77","371,892.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 500 CST.MX,true, ,"68,115.62","357,458.77",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 600 CST.MX,true, ,"200,625.33","502,460.05",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 700 CST.MX,true, ,"58,086.14","321,715.95",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 800 CST.MX,true, ,"236,306.17","487,674.39",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 900 CST.MX,true, ,"136,774.31","387,745.27",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1000 CST.MX,true, ,"261,968.79","496,489.23",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1100 CST.MX,true, ,"151,013.86","402,249.31",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1200 CST.MX,true, ,"121,231.29","362,760.41",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1300 CST.MX,true, ,"197,419.02","411,494.01",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1400 CST.MX,true, ,"221,241.10","501,786.21",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1500 CST.MX,true, ,"158,976.28","426,865.19",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1600 CST.MX,true, ,"152,913.49","403,248.00",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1700 CST.MX,true, ,"112,297.36","360,826.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1800 CST.MX,true, ,"238,813.93","489,681.50",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 1900 CST.MX,true, ,"152,697.90","401,697.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 2000 CST.MX,true, ,"216,465.18","481,731.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 2100 CST.MX,true, ,"177,187.93","455,008.45",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 2200 CST.MX,true, ,"228,848.47","561,592.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 2300 CST.MX,true, ,"157,727.21","413,909.11",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
24/01/2025 2400 CST.MX,true, ,"230,241.99","544,139.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 100 CST.MX,true, ,"239,868.32","535,377.21",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 200 CST.MX,true, ,"241,771.75","485,772.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 300 CST.MX,true, ,"165,258.27","471,198.61",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 400 CST.MX,true, ,"246,542.26","607,390.71",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 500 CST.MX,true, ,"112,272.12","425,540.76",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 600 CST.MX,true, ,"217,957.62","503,832.58",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 700 CST.MX,true, ,"180,674.35","436,130.60",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 800 CST.MX,true, ,"244,704.13","569,942.10",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 900 CST.MX,true, ,"256,752.35","573,283.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1000 CST.MX,true, ,"264,893.10","535,679.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1100 CST.MX,true, ,"299,043.34","621,443.37",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1200 CST.MX,true, ,"202,947.61","478,750.01",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1300 CST.MX,true, ,"275,500.04","613,820.87",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1400 CST.MX,true, ,"202,025.82","493,645.82",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1500 CST.MX,true, ,"83,734.36","312,108.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1600 CST.MX,true, ,"11,112.49","185,447.55",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1700 CST.MX,true, ,"2,278.14","162,926.90",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1800 CST.MX,true, ,"1,757.07","142,989.16",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 1900 CST.MX,true, ,"4,350.71","161,491.27",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 2000 CST.MX,true, ,"3,286.76","169,621.37",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 2100 CST.MX,true, ,"7,071.63","149,917.50",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 2200 CST.MX,true, ,"8,789.22","157,835.08",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 2300 CST.MX,true, ,"9,701.54","197,853.25",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
25/01/2025 2400 CST.MX,true, ,"3,748.79","165,286.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 100 CST.MX,true, ,"6,677.82","163,618.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 200 CST.MX,true, ,"6,022.30","142,835.27",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 300 CST.MX,true, ,"4,074.04","144,757.64",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 400 CST.MX,true, ,"3,917.59","142,405.59",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 500 CST.MX,true, ,"1,449.01","141,692.45",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 600 CST.MX,true, ,481.906,"121,263.56",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 700 CST.MX,true, ,"16,015.49","109,193.68",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 800 CST.MX,true, ,"41,178.15","145,498.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 900 CST.MX,true, ,"45,097.09","155,311.33",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1000 CST.MX,true, ,"42,989.45","171,999.77",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1100 CST.MX,true, ,"25,639.14","158,134.29",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1200 CST.MX,true, ,"22,591.87","157,404.05",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1300 CST.MX,true, ,"5,194.39","151,742.38",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1400 CST.MX,true, ,"5,173.34","138,639.30",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1500 CST.MX,true, ,378.908,"107,092.36",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1600 CST.MX,true, ,0.137,"96,502.75",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1700 CST.MX,true, ,1.409,"97,527.51",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1800 CST.MX,true, ,1.682,"96,615.40",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 1900 CST.MX,true, ,4.707,"94,835.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 2000 CST.MX,true, ,39.07,"92,697.99",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 2100 CST.MX,true, ,198.604,"96,899.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 2200 CST.MX,true, ,234.669,"112,825.28",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 2300 CST.MX,true, ,500.172,"114,653.47",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
26/01/2025 2400 CST.MX,true, ,266.416,"117,689.81",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 100 CST.MX,true, ,392.819,"118,819.04",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 200 CST.MX,true, ,503.187,"118,330.00",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 300 CST.MX,true, ,292.816,"118,753.32",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 400 CST.MX,true, ,93.35,"113,334.32",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 500 CST.MX,true, ,71.489,"115,017.28",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 600 CST.MX,true, ,"2,126.06","118,492.90",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 700 CST.MX,true, ,"78,963.25","249,903.07",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 800 CST.MX,true, ,"281,591.56","632,952.75",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 900 CST.MX,true, ,"300,817.03","601,498.67",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1000 CST.MX,true, ,"227,411.71","539,188.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1100 CST.MX,true, ,"307,114.06","603,187.34",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1200 CST.MX,true, ,"253,326.58","550,379.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1300 CST.MX,true, ,"288,951.27","598,744.74",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1400 CST.MX,true, ,"277,889.84","593,943.87",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1500 CST.MX,true, ,"225,262.17","549,383.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1600 CST.MX,true, ,"378,332.71","830,338.26",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1700 CST.MX,true, ,"313,977.40","766,288.62",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1800 CST.MX,true, ,"382,894.14","811,872.01",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 1900 CST.MX,true, ,"319,104.60","744,099.34",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 2000 CST.MX,true, ,"358,590.89","795,738.53",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 2100 CST.MX,true, ,"322,170.96","750,368.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 2200 CST.MX,true, ,"287,408.89","640,419.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 2300 CST.MX,true, ,"298,822.33","760,357.18",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
27/01/2025 2400 CST.MX,true, ,"290,880.88","709,300.71",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 100 CST.MX,true, ,"341,449.69","762,639.35",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 200 CST.MX,true, ,"326,290.14","730,345.88",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 300 CST.MX,true, ,"290,371.12","716,315.41",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 400 CST.MX,true, ,"294,156.41","735,925.97",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 500 CST.MX,true, ,"292,548.38","729,758.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 600 CST.MX,true, ,"239,231.78","611,662.32",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 700 CST.MX,true, ,"263,961.48","647,770.28",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 800 CST.MX,true, ,"386,117.76","754,686.11",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 900 CST.MX,true, ,"381,508.95","723,300.24",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1000 CST.MX,true, ,"438,963.38","817,998.98",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1100 CST.MX,true, ,"355,563.30","754,321.70",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1200 CST.MX,true, ,"474,360.05","897,628.69",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1300 CST.MX,true, ,"271,682.92","630,805.26",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1400 CST.MX,true, ,"478,380.07","877,467.32",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1500 CST.MX,true, ,"335,549.16","730,043.13",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1600 CST.MX,true, ,"375,054.87","806,100.72",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1700 CST.MX,true, ,"393,775.38","786,342.93",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1800 CST.MX,true, ,"220,340.93","594,569.91",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 1900 CST.MX,true, ,"291,732.91","622,180.49",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 2000 CST.MX,true, ,"350,937.46","728,755.86",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 2100 CST.MX,true, ,"409,616.03","892,683.46",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 2200 CST.MX,true, ,"264,447.25","670,859.30",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 2300 CST.MX,true, ,"328,551.33","830,720.96",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
28/01/2025 2400 CST.MX,true, ,"353,679.16","790,253.31",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 100 CST.MX,true, ,"262,290.90","690,646.74",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 200 CST.MX,true, ,"319,154.47","734,627.65",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 300 CST.MX,true, ,"348,524.10","770,178.09",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 400 CST.MX,true, ,"274,460.16","723,452.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 500 CST.MX,true, ,"372,224.32","816,801.22",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 600 CST.MX,true, ,"288,675.39","673,766.64",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 700 CST.MX,true, ,"170,208.14","528,016.35",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 800 CST.MX,true, ,"276,072.32","562,011.16",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 900 CST.MX,true, ,"308,036.25","644,350.42",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1000 CST.MX,true, ,"436,796.44","814,454.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1100 CST.MX,true, ,"310,787.04","625,234.13",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1200 CST.MX,true, ,"377,350.90","738,739.83",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1300 CST.MX,true, ,"426,587.83","788,519.20",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1400 CST.MX,true, ,"286,793.14","653,360.73",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1500 CST.MX,true, ,"406,419.05","841,254.17",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1600 CST.MX,true, ,"325,168.34","737,462.74",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1700 CST.MX,true, ,"402,619.90","825,545.39",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
29/01/2025 1800 CST.MX,true, ,"267,187.07","624,316.61",0,R,04/02/2025 10:44:31.000 AM CST,background,04/02/2025 10:44:31 AM CST,background,04/02/2025 10:44:31.000 AM CST,background
